"global_id";"stop_id";"stop_name";"StationName";"Street";"Direction";"Pavilion";"OperatingOrgName";"geoData";"geodata_center";
"global_id";"Код остановки";"Наименование остановки";"Название остановки согласно указателю";"Наименование улицы, на которой находится остановка";"Направление";"Наличие павильона";"Балансодержатель остановки с павильоном";"geoData";"geodata_center";
"2632135785";"1005411";"Сквер Чайковского";"";"";"";"";"";"{coordinates=[36.75077921, 56.32681038], type=Point}";"{coordinates=[36.75077921, 56.32681038], type=Point}";
"2632135797";"1005414";"Спортивная улица";"";"";"";"";"";"{coordinates=[36.73016901, 56.33121325], type=Point}";"{coordinates=[36.73016901, 56.33121325], type=Point}";
"2632135800";"1005415";"Спортивная улица";"";"";"";"";"";"{coordinates=[36.73152863, 56.33016262], type=Point}";"{coordinates=[36.73152863, 56.33016262], type=Point}";
"2632135805";"1005416";"Автостанция Клин";"";"";"";"";"";"{coordinates=[36.71282408, 56.33367309], type=Point}";"{coordinates=[36.71282408, 56.33367309], type=Point}";
"2632135834";"1005417";"Автостанция Клин";"";"";"";"";"";"{coordinates=[36.71166635, 56.33375305], type=Point}";"{coordinates=[36.71166635, 56.33375305], type=Point}";
"2632135837";"1004427";"ЖК «Мишино»";"";"";"";"";"";"{coordinates=[37.44645398, 55.92187508], type=Point}";"{coordinates=[37.44645398, 55.92187508], type=Point}";
"2632135838";"1004428";"ЖК «Мишино»";"";"";"";"";"";"{coordinates=[37.44604308, 55.92155942], type=Point}";"{coordinates=[37.44604308, 55.92155942], type=Point}";
"2632135839";"1004429";"Улица Павлова";"";"";"";"";"";"{coordinates=[37.45485324, 55.9117212], type=Point}";"{coordinates=[37.45485324, 55.9117212], type=Point}";
"2632135840";"1004430";"ОБИ";"";"";"";"";"";"{coordinates=[37.39247051, 55.91217422], type=Point}";"{coordinates=[37.39247051, 55.91217422], type=Point}";
"2632135842";"1004432";"Стокманн";"";"";"";"";"";"{coordinates=[37.39856239, 55.90892602], type=Point}";"{coordinates=[37.39856239, 55.90892602], type=Point}";
"2632135843";"1004433";"Метро «Речной вокзал»";"";"";"";"";"";"{coordinates=[37.47563265, 55.85502409], type=Point}";"{coordinates=[37.47563265, 55.85502409], type=Point}";
"2632135844";"1004434";"Склады";"";"";"";"";"";"{coordinates=[37.30971804, 55.96891243], type=Point}";"{coordinates=[37.30971804, 55.96891243], type=Point}";
"2632135845";"1004435";"Склады";"";"";"";"";"";"{coordinates=[37.30931495, 55.96917659], type=Point}";"{coordinates=[37.30931495, 55.96917659], type=Point}";
"2632135846";"1004436";"Чёрная Грязь";"";"";"";"";"";"{coordinates=[37.31282905, 55.97368312], type=Point}";"{coordinates=[37.31282905, 55.97368312], type=Point}";
"2632135850";"1003465";"Санаторий «Горки»";"";"";"";"";"";"{coordinates=[37.34160897, 56.19368458], type=Point}";"{coordinates=[37.34160897, 56.19368458], type=Point}";
"2632135853";"1003477";"Аксаково";"";"";"";"";"";"{coordinates=[37.61362246, 56.04246733], type=Point}";"{coordinates=[37.61362246, 56.04246733], type=Point}";
"2632135855";"1003478";"Аэропорт Шереметьево - Терминал D";"";"";"";"";"";"{coordinates=[37.40684595, 55.9619019], type=Point}";"{coordinates=[37.40684595, 55.9619019], type=Point}";
"2632135858";"1003470";"Федоскино";"";"";"";"";"";"{coordinates=[37.57297932, 56.04951165], type=Point}";"{coordinates=[37.57297932, 56.04951165], type=Point}";
"2632135860";"1003471";"Федоскино";"";"";"";"";"";"{coordinates=[37.57401056, 56.04923782], type=Point}";"{coordinates=[37.57401056, 56.04923782], type=Point}";
"2632135861";"1003481";"Парк Культуры";"";"";"";"";"";"{coordinates=[37.73757152, 55.91129567], type=Point}";"{coordinates=[37.73757152, 55.91129567], type=Point}";
"2632135862";"1003472";"Федоскинская фабрика";"";"";"";"";"";"{coordinates=[37.58009478, 56.05259857], type=Point}";"{coordinates=[37.58009478, 56.05259857], type=Point}";
"2632135863";"1003482";"Микрорайон Леонидовка";"";"";"";"";"";"{coordinates=[37.78884703, 55.92464958], type=Point}";"{coordinates=[37.78884703, 55.92464958], type=Point}";
"2632135864";"1003483";"Микрорайон Леонидовка";"";"";"";"";"";"{coordinates=[37.78919724, 55.92451918], type=Point}";"{coordinates=[37.78919724, 55.92451918], type=Point}";
"2632135867";"1003484";"Мытищинская ГКБ";"";"";"";"";"";"{coordinates=[37.78327226, 55.92380904], type=Point}";"{coordinates=[37.78327226, 55.92380904], type=Point}";
"2632135868";"1003485";"Мытищинская ГКБ";"";"";"";"";"";"{coordinates=[37.78352775, 55.92307328], type=Point}";"{coordinates=[37.78352775, 55.92307328], type=Point}";
"2632135869";"1003486";"Микрорайон Химик";"";"";"";"";"";"{coordinates=[37.78217643, 55.91936387], type=Point}";"{coordinates=[37.78217643, 55.91936387], type=Point}";
"2632135870";"1003487";"Микрорайон Химик";"";"";"";"";"";"{coordinates=[37.78112394, 55.91879447], type=Point}";"{coordinates=[37.78112394, 55.91879447], type=Point}";
"2632135871";"1003488";"Первомайская улица";"";"";"";"";"";"{coordinates=[37.77569847, 55.91693921], type=Point}";"{coordinates=[37.77569847, 55.91693921], type=Point}";
"2632135872";"1003489";"Первомайская улица";"";"";"";"";"";"{coordinates=[37.77453547, 55.91632212], type=Point}";"{coordinates=[37.77453547, 55.91632212], type=Point}";
"2632135875";"1003492";"Автостанция Мытищи";"";"";"";"";"";"{coordinates=[37.76116448, 55.91645824], type=Point}";"{coordinates=[37.76116448, 55.91645824], type=Point}";
"2632135876";"1003493";"Станция Мытищи";"";"";"";"";"";"{coordinates=[37.76054641, 55.91554128], type=Point}";"{coordinates=[37.76054641, 55.91554128], type=Point}";
"2632135878";"1003495";"Метро «Планерная»";"";"";"";"";"";"{coordinates=[37.43509226, 55.86127086], type=Point}";"{coordinates=[37.43509226, 55.86127086], type=Point}";
"2632135879";"1003496";"Метро «Планерная»";"";"";"";"";"";"{coordinates=[37.43460221, 55.86117765], type=Point}";"{coordinates=[37.43460221, 55.86117765], type=Point}";
"2632135880";"1003497";"Метро «Планерная»";"";"";"";"";"";"{coordinates=[37.43447053, 55.86129694], type=Point}";"{coordinates=[37.43447053, 55.86129694], type=Point}";
"2632135908";"1003500";"Верхнее Сареево";"";"";"";"";"";"{coordinates=[37.18284401, 55.7167514], type=Point}";"{coordinates=[37.18284401, 55.7167514], type=Point}";
"2632135909";"1003501";"Верхнее Сареево";"";"";"";"";"";"{coordinates=[37.18236149, 55.71656425], type=Point}";"{coordinates=[37.18236149, 55.71656425], type=Point}";
"2632135910";"1003502";"Горки-8";"";"";"";"";"";"{coordinates=[37.16023138, 55.70552767], type=Point}";"{coordinates=[37.16023138, 55.70552767], type=Point}";
"2632135911";"1003503";"Горки-8";"";"";"";"";"";"{coordinates=[37.16050177, 55.70541293], type=Point}";"{coordinates=[37.16050177, 55.70541293], type=Point}";
"2632135919";"1003507";"Солослово";"";"";"";"";"";"{coordinates=[37.13605925, 55.69150499], type=Point}";"{coordinates=[37.13605925, 55.69150499], type=Point}";
"2632135922";"1003508";"Солослово";"";"";"";"";"";"{coordinates=[37.13698984, 55.69171761], type=Point}";"{coordinates=[37.13698984, 55.69171761], type=Point}";
"2632135924";"1003961";"Стройка";"";"";"";"";"";"{coordinates=[37.85267237, 55.77905931], type=Point}";"{coordinates=[37.85267237, 55.77905931], type=Point}";
"2632135926";"1003962";"Локомотив";"";"";"";"";"";"{coordinates=[37.87040828, 55.7832105], type=Point}";"{coordinates=[37.87040828, 55.7832105], type=Point}";
"2632135928";"1003524";"Ржавки";"";"";"";"";"";"{coordinates=[37.23994033, 56.00184549], type=Point}";"{coordinates=[37.23994033, 56.00184549], type=Point}";
"2632135930";"1001820";"Метро «Домодедовская»";"";"";"";"";"";"{coordinates=[37.71649759, 55.61160562], type=Point}";"{coordinates=[37.71649759, 55.61160562], type=Point}";
"2632135932";"1003509";"Гусарская Баллада";"";"";"";"";"";"{coordinates=[37.22594677, 55.6614077], type=Point}";"{coordinates=[37.22594677, 55.6614077], type=Point}";
"2632135933";"1003963";"ГИБДД";"";"";"";"";"";"{coordinates=[37.87823848, 55.78551902], type=Point}";"{coordinates=[37.87823848, 55.78551902], type=Point}";
"2632135935";"1003525";"Ржавки";"";"";"";"";"";"{coordinates=[37.23834196, 56.00182521], type=Point}";"{coordinates=[37.23834196, 56.00182521], type=Point}";
"2632135936";"1003964";"ГИБДД";"";"";"";"";"";"{coordinates=[37.88120996, 55.78573519], type=Point}";"{coordinates=[37.88120996, 55.78573519], type=Point}";
"2632135939";"1003965";"Дивизия имени Дзержинского";"";"";"";"";"";"{coordinates=[37.89507782, 55.78976457], type=Point}";"{coordinates=[37.89507782, 55.78976457], type=Point}";
"2632135940";"1003510";"Гусарская Баллада";"";"";"";"";"";"{coordinates=[37.22647882, 55.66085396], type=Point}";"{coordinates=[37.22647882, 55.66085396], type=Point}";
"2632135942";"1003966";"Река Чернавка";"";"";"";"";"";"{coordinates=[37.90401579, 55.79255801], type=Point}";"{coordinates=[37.90401579, 55.79255801], type=Point}";
"2632135944";"1003526";"ВНИИПП";"";"";"";"";"";"{coordinates=[37.21877114, 56.01016896], type=Point}";"{coordinates=[37.21877114, 56.01016896], type=Point}";
"2632135946";"1003967";"Санаторий «Красная Роза»";"";"";"";"";"";"{coordinates=[37.90868372, 55.7933313], type=Point}";"{coordinates=[37.90868372, 55.7933313], type=Point}";
"2632135947";"1003527";"ВНИИПП";"";"";"";"";"";"{coordinates=[37.21979561, 56.00929458], type=Point}";"{coordinates=[37.21979561, 56.00929458], type=Point}";
"2632135949";"1003968";"Санаторий «Красная Роза»";"";"";"";"";"";"{coordinates=[37.90930889, 55.79382498], type=Point}";"{coordinates=[37.90930889, 55.79382498], type=Point}";
"2632135952";"1003969";"Горенки";"";"";"";"";"";"{coordinates=[37.91645334, 55.79330523], type=Point}";"{coordinates=[37.91645334, 55.79330523], type=Point}";
"2632135954";"1003512";"Акулово";"";"";"";"";"";"{coordinates=[37.23410298, 55.66156649], type=Point}";"{coordinates=[37.23410298, 55.66156649], type=Point}";
"2632135957";"1003513";"Акулово";"";"";"";"";"";"{coordinates=[37.23528916, 55.66153525], type=Point}";"{coordinates=[37.23528916, 55.66153525], type=Point}";
"2632135959";"1003519";"Удачное";"";"";"";"";"";"{coordinates=[37.31996709, 55.97120841], type=Point}";"{coordinates=[37.31996709, 55.97120841], type=Point}";
"2632135961";"1003514";"Бородинская улица";"";"";"";"";"";"{coordinates=[37.23587288, 55.65884074], type=Point}";"{coordinates=[37.23587288, 55.65884074], type=Point}";
"2632135963";"1003515";"Бородинская улица";"";"";"";"";"";"{coordinates=[37.23624926, 55.65844436], type=Point}";"{coordinates=[37.23624926, 55.65844436], type=Point}";
"2632135965";"1003516";"Триумфальная улица";"";"";"";"";"";"{coordinates=[37.23257323, 55.65753782], type=Point}";"{coordinates=[37.23257323, 55.65753782], type=Point}";
"2632135966";"1003522";"Ржавки-2";"";"";"";"";"";"{coordinates=[37.25009238, 55.99788221], type=Point}";"{coordinates=[37.25009238, 55.99788221], type=Point}";
"2632135967";"1003528";"Удачное";"";"";"";"";"";"{coordinates=[37.320884, 55.97006685], type=Point}";"{coordinates=[37.320884, 55.97006685], type=Point}";
"2632135968";"1003523";"Ржавки-2";"";"";"";"";"";"{coordinates=[37.24723982, 55.99829046], type=Point}";"{coordinates=[37.24723982, 55.99829046], type=Point}";
"2632135969";"1003517";"Гусарская Баллада";"";"";"";"";"";"{coordinates=[37.22755391, 55.65780566], type=Point}";"{coordinates=[37.22755391, 55.65780566], type=Point}";
"2632135970";"1003529";"Архангельское";"";"";"";"";"";"{coordinates=[37.28157542, 55.78902765], type=Point}";"{coordinates=[37.28157542, 55.78902765], type=Point}";
"2632135971";"1003530";"Архангельское";"";"";"";"";"";"{coordinates=[37.2809773, 55.78870828], type=Point}";"{coordinates=[37.2809773, 55.78870828], type=Point}";
"2632135972";"1003531";"Горки-6";"";"";"";"";"";"{coordinates=[37.26285746, 55.78251286], type=Point}";"{coordinates=[37.26285746, 55.78251286], type=Point}";
"2632135973";"1003532";"Горки-6";"";"";"";"";"";"{coordinates=[37.26353232, 55.7825043], type=Point}";"{coordinates=[37.26353232, 55.7825043], type=Point}";
"2632135977";"1003536";"2-я тракторная бригада";"";"";"";"";"";"{coordinates=[37.24266903, 55.7613145], type=Point}";"{coordinates=[37.24266903, 55.7613145], type=Point}";
"2632135978";"1003537";"2-я тракторная бригада";"";"";"";"";"";"{coordinates=[37.24161258, 55.7609123], type=Point}";"{coordinates=[37.24161258, 55.7609123], type=Point}";
"2632135979";"1003538";"Петровский";"";"";"";"";"";"{coordinates=[37.20338557, 55.74834172], type=Point}";"{coordinates=[37.20338557, 55.74834172], type=Point}";
"2632135980";"1003539";"Петровский";"";"";"";"";"";"{coordinates=[37.20403498, 55.74832074], type=Point}";"{coordinates=[37.20403498, 55.74832074], type=Point}";
"2632136029";"1003540";"Петрово-Дальневская больница";"";"";"";"";"";"{coordinates=[37.18991121, 55.74552822], type=Point}";"{coordinates=[37.18991121, 55.74552822], type=Point}";
"2632136032";"1003541";"Петрово-Дальневская больница";"";"";"";"";"";"{coordinates=[37.19030959, 55.74535317], type=Point}";"{coordinates=[37.19030959, 55.74535317], type=Point}";
"2632136033";"1003542";"Клуб имени Мечникова";"";"";"";"";"";"{coordinates=[37.16483216, 55.74788346], type=Point}";"{coordinates=[37.16483216, 55.74788346], type=Point}";
"2632136034";"1003543";"Клуб имени Мечникова";"";"";"";"";"";"{coordinates=[37.16508746, 55.74781374], type=Point}";"{coordinates=[37.16508746, 55.74781374], type=Point}";
"2632136035";"1003544";"По требованию";"";"";"";"";"";"{coordinates=[37.16377581, 55.75108898], type=Point}";"{coordinates=[37.16377581, 55.75108898], type=Point}";
"2632136036";"1003545";"Фармацевтический завод";"";"";"";"";"";"{coordinates=[37.16667874, 55.76062208], type=Point}";"{coordinates=[37.16667874, 55.76062208], type=Point}";
"2632136037";"1003546";"Фармацевтический завод";"";"";"";"";"";"{coordinates=[37.16717914, 55.76052485], type=Point}";"{coordinates=[37.16717914, 55.76052485], type=Point}";
"2632136038";"1003547";"Метро «Тушинская»";"";"";"";"";"";"{coordinates=[37.43647007, 55.82746328], type=Point}";"{coordinates=[37.43647007, 55.82746328], type=Point}";
"2632136039";"1003548";"ОПХ «Отрадное»";"";"";"";"";"";"{coordinates=[37.31337941, 55.87698605], type=Point}";"{coordinates=[37.31337941, 55.87698605], type=Point}";
"2632136040";"1003549";"Детский сад";"";"";"";"";"";"{coordinates=[37.31094454, 55.87434583], type=Point}";"{coordinates=[37.31094454, 55.87434583], type=Point}";
"2632136041";"1003550";"Детский сад";"";"";"";"";"";"{coordinates=[37.31091915, 55.87286979], type=Point}";"{coordinates=[37.31091915, 55.87286979], type=Point}";
"2632136042";"1003551";"Санаторий";"";"";"";"";"";"{coordinates=[37.32999551, 55.87335393], type=Point}";"{coordinates=[37.32999551, 55.87335393], type=Point}";
"2632136043";"1003552";"Метро «Медведково»";"";"";"";"";"";"{coordinates=[37.66165826, 55.88616845], type=Point}";"{coordinates=[37.66165826, 55.88616845], type=Point}";
"2632136044";"1003559";"ЖК «Новое Медведково»";"";"";"";"";"";"{coordinates=[37.72622533, 55.92741045], type=Point}";"{coordinates=[37.72622533, 55.92741045], type=Point}";
"2632136045";"1003970";"Горенки";"";"";"";"";"";"{coordinates=[37.91867408, 55.79384374], type=Point}";"{coordinates=[37.91867408, 55.79384374], type=Point}";
"2632136046";"1003560";"Лесной массив";"";"";"";"";"";"{coordinates=[37.70995307, 55.92385351], type=Point}";"{coordinates=[37.70995307, 55.92385351], type=Point}";
"2632136047";"1003971";"Больница";"";"";"";"";"";"{coordinates=[37.92812482, 55.7934567], type=Point}";"{coordinates=[37.92812482, 55.7934567], type=Point}";
"2632136048";"1003561";"По требованию";"";"";"";"";"";"{coordinates=[37.37413419, 55.82351108], type=Point}";"{coordinates=[37.37413419, 55.82351108], type=Point}";
